628.000	11.097	-23.927	53.475
629.000	11.128	-23.985	52.695
630.000	11.143	-23.943	52.228
631.000	10.865	-23.975	51.729
632.000	10.650	-24.028	51.278
633.000	10.696	-24.033	50.699
634.000	10.489	-23.980	49.670
635.000	10.330	-23.969	49.389
636.000	10.466	-23.980	48.115
637.000	10.330	-24.001	48.667
638.000	10.121	-24.012	48.449
639.000	9.977	-23.975	47.292
640.000	9.939	-23.975	47.234
641.000	9.643	-24.038	46.640
642.000	9.661	-24.007	45.255
643.000	9.541	-19.927	45.366
644.000	9.470	-21.105	43.747
645.000	9.206	-22.405	44.252
646.000	9.213	-23.158	42.840
647.000	9.076	-23.561	42.219
648.000	8.871	-23.885	41.460
649.000	8.864	-23.948	40.818
650.000	8.696	-24.076	40.473
651.000	8.440	-24.150	39.252
652.000	8.483	-24.261	38.483
653.000	8.452	-24.277	38.467
654.000	8.272	-24.336	37.591
655.000	8.220	-24.479	36.562
656.000	8.174	-24.617	35.814
657.000	8.140	-24.808	35.591
658.000	8.034	-24.914	35.378
659.000	7.963	-25.296	35.102
660.000	8.042	-25.444	33.861
661.000	7.992	-25.545	33.877
662.000	7.904	-25.678	33.648
663.000	8.027	-25.678	33.574
664.000	7.862	-25.725	32.773
665.000	7.750	-23.301	32.507
666.000	7.779	-22.993	32.146
667.000	7.708	-24.643	31.398
668.000	7.600	-25.858	31.865
669.000	7.657	-26.638	30.730
670.000	7.596	-27.020	30.422
671.000	7.646	-27.211	30.772
672.000	7.509	-27.274	30.199
673.000	7.536	-27.333	29.907
674.000	7.266	-27.407	29.928
675.000	7.150	-27.391	29.864
676.000	7.194	-27.418	29.806
677.000	7.174	-27.423	28.745
678.000	6.929	-27.428	29.769
679.000	7.124	-27.471	28.739
680.000	6.944	-27.460	29.063
681.000	6.689	-27.396	28.628
682.000	6.627	-27.105	28.028
683.000	6.582	-26.776	28.702
684.000	6.287	-25.715	28.867
685.000	6.270	-25.534	28.219
686.000	6.331	-24.155	28.564
687.000	6.053	-24.012	27.492
688.000	6.091	-19.810	27.407
689.000	6.093	-20.818	27.683
690.000	5.830	-22.113	26.686
691.000	5.988	-22.866	27.089
692.000	5.901	-23.296	26.319
693.000	5.693	-23.545	26.633
694.000	5.597	-23.646	26.505
695.000	5.656	-23.694	25.996
696.000	5.513	-23.837	25.921
697.000	5.391	-23.773	25.996
698.000	5.521	-23.800	24.998
699.000	5.187	-23.741	25.396
700.000	5.240	-23.741	24.234
701.000	5.145	-23.741	24.218
702.000	5.199	-23.704	24.292
703.000	4.990	-23.694	22.960
704.000	5.044	-23.662	23.438
705.000	4.918	-23.715	23.088
706.000	4.744	-23.741	22.583
707.000	4.710	-23.667	22.429
708.000	4.803	-23.731	21.411
709.000	4.543	-23.725	21.575
710.000	4.485	-21.694	21.156
711.000	4.525	-19.922	20.492
712.000	4.398	-21.402	20.636
713.000	4.204	-22.447	19.436
714.000	4.252	-23.068	20.079
715.000	4.273	-23.381	20.079
716.000	4.139	-23.699	19.198
717.000	4.143	-25.359	18.943
